inst_id,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
67,gyeongnam,32,2008-12-31,203.0,nursing_hospital,6898958895.0,367242573.0,6562792750.0,4054406320.0,19204746.0,178026082.0,164109704.0,0.0,-189897764.0,3876992511.0,3856190100.0,519640803.0,20802411.0,10183155603.0,10157084802.0,20000000.0,0.0,11687971008.0,7717382706.0,4466074805.0,3970588302.0,3280000000.0,2372177106.0,0.0,6877093780.0,320184757.0,6107040954.0,3858663320.0,229468784.0,350226471.0,122947274.0,25867610.0,303242772.0,986631677.0,969340687.0,665994612.0,17290990.0,9806954755.0,9006892501.0,290000000.0,0.0,8011136359.0,2339030968.0,1567966980.0,5672105391.0,4864392720.0,2782450073.0,0.0,131.0,131.0,same
69,jeonbuk,146,2013-04-05,244.0,nursing_hospital,7821761860.0,570611458.0,6535756355.0,4255071060.0,25358210.0,150306551.0,123776039.0,110617930.0,479827776.0,1937646633.0,1904418104.0,1162642246.0,33228529.0,10066923187.0,9705726687.0,361196500.0,0.0,5658750123.0,4569965408.0,4250000000.0,1088784715.0,0.0,6345819697.0,0.0,7757509710.0,774152368.0,6104949683.0,4177229340.0,67049558.0,183603605.0,149848205.0,149222747.0,612630865.0,1697438159.0,1669186499.0,944233662.0,28251660.0,9872619411.0,9587869411.0,284750000.0,0.0,5632740365.0,727298926.0,0.0,4905441439.0,4250000000.0,5937317205.0,0.0,127.0,130.0,same
70,gyeonggi,169,2003-02-27,139.0,hospital,9864586051.0,1812608644.0,7638166747.0,4291169759.0,26998793.0,231404814.0,224230817.0,0.0,209404639.0,1628712781.0,1517296889.0,1123786007.0,111415892.0,9157833654.0,8876719660.0,109963000.0,0.0,9663114002.0,7791046199.0,4213450218.0,1872067803.0,1872067803.0,1123432433.0,0.0,10151769790.0,1787491379.0,7577555945.0,3780335487.0,66796385.0,277661762.0,197908239.0,11204514.0,564652575.0,2314354182.0,2185870187.0,1029737071.0,128483995.0,8493320578.0,8030347958.0,93963000.0,0.0,8271924925.0,8271924925.0,5187932864.0,0.0,0.0,2535749835.0,0.0,120.0,96.0,same
71,jeonnam,106,1988-04-08,196.0,general_hospital,26649630072.0,6252852956.0,20306453789.0,11666631108.0,399644546.0,303852417.0,251559018.0,107505958.0,78609498.0,4517239853.0,4167397009.0,729383833.0,341249150.0,16468265301.0,16313545641.0,0.0,0.0,12335548150.0,7380578150.0,4164731812.0,4954970000.0,4803970000.0,8649957004.0,0.0,26551086740.0,6678186631.0,19594874669.0,11069279182.0,355181151.0,352788181.0,327180012.0,30376570.0,250041840.0,2748360097.0,2507320716.0,406449004.0,235056073.0,18058943771.0,17804224111.0,0.0,0.0,12235956362.0,6085876362.0,2484527313.0,6150080000.0,5999080000.0,8571347506.0,0.0,295.0,295.0,same
72,daegu,41,2007-09-03,277.0,nursing_hospital,5662108342.0,504715781.0,4888397798.0,3248961978.0,48982266.0,127371257.0,127358463.0,17622700.0,172983072.0,1517867972.0,1492894239.0,661883804.0,24973733.0,8637470906.0,8256788765.0,183950000.0,0.0,5065088399.0,5065088399.0,4104923980.0,0.0,0.0,5090250479.0,1237935879.0,5573254145.0,474333325.0,4943101009.0,3295531076.0,64103659.0,94726634.0,94726521.0,6953170.0,118243666.0,2481340492.0,2372574150.0,884070023.0,108766342.0,6138483376.0,5288647104.0,413950000.0,0.0,3702556461.0,3702556461.0,3606957043.0,0.0,0.0,4917267407.0,1064952807.0,86.0,86.0,same
73,daegu,44,2006-08-18,166.0,hospital,12672510066.0,1319791505.0,11298752426.0,6514154575.0,0.0,16039299.0,0.0,0.0,37926836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13464684955.0,1459632131.0,11549318165.0,5890794030.0,0.0,500784.0,0.0,0.0,455233875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,same
74,seoul,1,1994-04-25,28.0,traditional_hospital,8872426915.0,964124895.0,7638919868.0,4488957824.0,19153521.0,216088892.0,204479315.0,72446781.0,0.0,1302114675.0,1186742960.0,2671059.0,97648359.0,8347311458.0,8178953358.0,2200500.0,0.0,6749131935.0,5759131935.0,4000000000.0,990000000.0,990000000.0,2900294198.0,0.0,8632333447.0,899417417.0,7616309072.0,4283770860.0,132492468.0,218881005.0,199357358.0,30218421.0,0.0,1002794432.0,891514383.0,0.0,80868500.0,8581435416.0,8368728596.0,25520500.0,0.0,5958277645.0,5956277645.0,4992758274.0,2000000.0,0.0,3625952203.0,0.0,,,
75,gyeongbuk,30,1998-05-29,249.0,general_hospital,40485538992.0,0.0,38155097034.0,19365828922.0,2708324415.0,4972290235.0,331974734.0,24702819.0,41773319.0,7146109670.0,6312031337.0,4738034539.0,834078333.0,31591780617.0,29580149787.0,1620463850.0,0.0,31743390761.0,13879186020.0,4000000000.0,17864204741.0,4816590787.0,6994499526.0,4605417526.0,39135058238.0,0.0,36523815828.0,17990618386.0,2822023466.0,5259078312.0,440987617.0,107389328.0,66798236.0,7146293858.0,5931530446.0,3604655257.0,1214763412.0,31283270500.0,29955670020.0,841433500.0,0.0,31476838151.0,13571758700.0,5543887572.0,17905079451.0,8375386395.0,6952726207.0,4684644207.0,300.0,300.0,same
77,gyeongbuk,84,2007-08-13,199.0,nursing_hospital,8520319018.0,489603680.0,7518263612.0,4598249389.0,20648206.0,409327374.0,177681043.0,0.0,123772558.0,837642749.0,799803379.0,749930732.0,37839370.0,7361808382.0,7244449230.0,81497820.0,0.0,6438049294.0,5183049294.0,3991000660.0,1260000000.0,205000000.0,1761401837.0,665969467.0,7098635900.0,362034237.0,6233968629.0,3716436763.0,19128855.0,399055505.0,178103206.0,0.0,122706384.0,1112035283.0,1077215983.0,903254823.0,34819300.0,7491063697.0,7330564741.0,132140780.0,0.0,6965469701.0,5634943723.0,3902941827.0,1330525978.0,280525978.0,1637629279.0,542196909.0,73.0,76.0,same
81,seoul,87,1998-06-05,57.0,hospital,14717584270.0,0.0,13908695044.0,7926864654.0,49816088.0,764745600.0,720643772.0,24921279.0,69038435.0,3554141428.0,3343728987.0,166530.0,210412441.0,30433299811.0,29958304591.0,164383540.0,0.0,23326685163.0,8579119711.0,3849453470.0,14747565452.0,14536911032.0,10660756076.0,0.0,13998259456.0,0.0,13177786628.0,7016920868.0,79093463.0,811141041.0,776276112.0,2912920.0,85512330.0,3635134795.0,3410960427.0,5032260.0,224174368.0,31053109705.0,30448730617.0,153253540.0,0.0,24096526859.0,9286351823.0,3849453470.0,14810175036.0,14630647836.0,10591717641.0,0.0,119.0,137.0,same
82,gyeongnam,32,2009-12-31,148.0,nursing_hospital,3957464500.0,156035904.0,3360237640.0,2273718273.0,0.0,0.0,169068842.0,0.0,441190956.0,1404529812.0,1401889812.0,1361721970.0,2640000.0,6787707000.0,6752177000.0,35530000.0,0.0,5415331190.0,5415331190.0,3815750000.0,0.0,0.0,2776905622.0,0.0,3506758290.0,141777635.0,2775030618.0,1863550212.0,0.0,0.0,261413112.0,0.0,589950037.0,1234391621.0,1231404431.0,1209699017.0,2987190.0,6770007000.0,6747477000.0,22530000.0,0.0,5444962069.0,5444962069.0,3860164346.0,0.0,0.0,2559436552.0,0.0,74.0,74.0,same
83,jeonnam,56,2000-09-29,114.0,hospital,15060003766.0,0.0,15074264045.0,8253147137.0,270096627.0,203222162.0,199592678.0,3654150.0,48960036.0,2086486219.0,1807214804.0,1538642198.0,279271415.0,12230093732.0,12217443732.0,12650000.0,0.0,7879246664.0,6826395749.0,3790000000.0,1052850915.0,618359290.0,6437333287.0,0.0,15165202412.0,0.0,14988833787.0,7910843159.0,325576389.0,321117210.0,230702235.0,7362110.0,173465694.0,2157779611.0,1875223654.0,1679565033.0,282555957.0,11777324736.0,11764674736.0,12650000.0,0.0,7519979281.0,3300808649.0,1138800000.0,4219170632.0,3715001000.0,6415125066.0,0.0,265.0,265.0,same
84,gyeonggi,88,2008-07-02,214.0,nursing_hospital,11244193296.0,0.0,11208509517.0,5154797587.0,11631594.0,323712539.0,323712539.0,0.0,-276397166.0,3977699376.0,3903311705.0,2249237370.0,74387671.0,19793004043.0,19763004043.0,30000000.0,0.0,13071062162.0,9092238986.0,3750000000.0,3978823176.0,2984710000.0,10699641257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,201.0,same
87,gyeonggi,120,2013-03-14,327.0,nursing_hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,203.0,same
89,gyeongbuk,114,2007-09-07,178.0,nursing_hospital,4191769346.0,136016332.0,3857345612.0,1834455208.0,846230.0,739267544.0,182699934.0,0.0,-540013912.0,1013757844.0,991673174.0,12610000.0,15967710.0,8723965989.0,8402711508.0,165000000.0,0.0,8803424995.0,3803424995.0,3431174794.0,5000000000.0,4700000000.0,934298838.0,0.0,4084908490.0,195243931.0,3548622780.0,2186997290.0,58388273.0,262816972.0,177575770.0,0.0,136613080.0,398263829.0,369830009.0,0.0,28433820.0,9030617651.0,8790843170.0,165000000.0,0.0,7954568730.0,3944568730.0,833447900.0,4010000000.0,4000000000.0,1474312750.0,0.0,51.0,80.0,same
91,daegu,40,2008-02-01,181.0,hospital,12567340850.0,1240875020.0,10386665883.0,4830903110.0,53903404.0,178144816.0,146768216.0,151376981.0,664181554.0,2154333443.0,2124356127.0,1339153640.0,29977316.0,9180002212.0,8435943552.0,474058660.0,0.0,5363246293.0,4718029943.0,3396783530.0,645216350.0,420000000.0,5971089362.0,2791112674.0,12472587612.0,1219979164.0,10065794317.0,4505934475.0,59755373.0,190228784.0,154483096.0,174571385.0,881769335.0,1897270716.0,1865064189.0,1301005669.0,32206527.0,9006741814.0,8722358554.0,134383260.0,0.0,5597104722.0,5266541038.0,3858445410.0,330563684.0,0.0,5306907808.0,2126931120.0,162.0,161.0,same
92,busan,71,2017-06-07,44.0,nursing_hospital,10332879273.0,4075620142.0,6000945161.0,3096380690.0,71250013.0,282249363.0,282249363.0,0.0,45314620.0,3099111191.0,3011335378.0,107685180.0,87775813.0,8631662392.0,6584465333.0,1624413700.0,0.0,9415585411.0,5156554423.0,3146525443.0,4259030988.0,4259030988.0,2315188172.0,450242092.0,10913297248.0,4397388724.0,5957357781.0,2801283770.0,51569602.0,249501380.0,246110192.0,0.0,360618965.0,2959040957.0,2910547165.0,108015100.0,48493792.0,8041705633.0,5683929442.0,1867513700.0,0.0,8622036258.0,4456687744.0,2291334051.0,4165348514.0,4165348514.0,2378710332.0,513764252.0,75.0,75.0,same
93,busan,64,1993-08-07,0.0,nursing_hospital,9351426263.0,723786841.0,8059646319.0,4910779768.0,62323554.0,467693492.0,467191632.0,0.0,162623165.0,1961000465.0,1926763807.0,1692425170.0,34236658.0,14757453626.0,14600170271.0,26389900.0,0.0,12048841912.0,5248841912.0,3126127540.0,6800000000.0,6800000000.0,4669612179.0,0.0,9550095070.0,812590463.0,8034745692.0,4952307410.0,24817670.0,481110124.0,477990698.0,0.0,246466461.0,2972277050.0,2947972395.0,1695306257.0,24304655.0,14536850721.0,14421003671.0,36389900.0,0.0,13002138757.0,5920363803.0,4295801219.0,7081774954.0,6800000000.0,4506989014.0,0.0,108.0,108.0,same
94,gangwon,128,2003-12-01,244.0,nursing_hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,gyeonggi,133,1983-11-11,92.0,hospital,26700482717.0,0.0,26416691358.0,13556961110.0,220478473.0,219045847.0,112061304.0,87606027.0,197617958.0,3878035155.0,3577496317.0,33066.0,300538838.0,18418911014.0,18062684554.0,0.0,0.0,15418002426.0,6360100193.0,3000000000.0,9057902233.0,0.0,6878943743.0,0.0,25576960230.0,0.0,25819791248.0,13267348520.0,177086504.0,241242093.0,110821018.0,71089440.0,-378076047.0,3999391985.0,3769373763.0,67800.0,230018222.0,18212679927.0,17895635067.0,0.0,0.0,15530746127.0,4861789623.0,1500000000.0,10668956504.0,1500000000.0,6681325785.0,0.0,270.0,270.0,same
96,busan,64,2017-06-02,128.0,nursing_hospital,523640550.0,23067726.0,835577490.0,564463637.0,7534205.0,52630597.0,52630597.0,0.0,-380101058.0,607366165.0,595391402.0,1015000.0,11974763.0,3629703850.0,3629703850.0,0.0,0.0,3513950273.0,3342068583.0,2918153230.0,171881690.0,171881690.0,723119742.0,723119742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,,
97,incheon,141,2010-04-02,50.0,hospital,2089793782.0,81928186.0,2303371410.0,1390205928.0,8299316.0,293352238.0,186562547.0,0.0,-580558736.0,1484001044.0,1473800649.0,784174565.0,10200395.0,4812822788.0,4408411872.0,357370000.0,0.0,3647547073.0,3307047073.0,2915000001.0,340500000.0,235500000.0,2649276759.0,0.0,2137218430.0,108726675.0,2423469572.0,1493962099.0,7767695.0,168582156.0,164793805.0,0.0,-555792278.0,1494537284.0,1467852883.0,716542309.0,26684401.0,4797834128.0,4370713212.0,380080000.0,0.0,3062535917.0,2744535917.0,2249808823.0,318000000.0,213000000.0,3229835495.0,0.0,44.0,46.0,change
98,ulsan,123,2014-07-17,172.0,nursing_hospital,5338937478.0,1498712671.0,3296498121.0,1695917464.0,7942060.0,122534759.0,105166560.0,35099630.0,394034357.0,1287015412.0,1277169133.0,625719777.0,9846279.0,5599396982.0,5549396982.0,50000000.0,0.0,4469770631.0,3811091234.0,2910000000.0,658679397.0,0.0,2416641763.0,0.0,4292056513.0,1368412899.0,2544745103.0,1430368025.0,2658374.0,100516853.0,100516773.0,0.0,281040032.0,744813049.0,733945814.0,389938820.0,10867235.0,5895246375.0,5745246375.0,150000000.0,0.0,4617452018.0,4364713622.0,2910000000.0,252738396.0,0.0,2022607406.0,0.0,72.0,63.0,same
99,seoul,83,1988-01-15,63.0,hospital,10281606016.0,2270407008.0,8751409643.0,4798388897.0,330538133.0,129910642.0,88722194.0,0.0,-539583144.0,6632275493.0,6601634625.0,1421173019.0,30640868.0,12148852090.0,10411926114.0,1072095460.0,0.0,5929452964.0,4877551408.0,2890000000.0,1051901556.0,0.0,12851674619.0,0.0,11905975871.0,2779799212.0,9099226060.0,5071808378.0,369899136.0,191890911.0,89825756.0,57965468.0,146993356.0,6498841758.0,6469252304.0,1421091580.0,29589454.0,12473651150.0,10750224508.0,1079489460.0,0.0,5581235145.0,4339168084.0,2650000000.0,1242067061.0,0.0,13391257763.0,0.0,129.0,140.0,same
100,daegu,40,1999-07-01,80.0,hospital,4525975868.0,308186399.0,4468341830.0,2189473430.0,375868942.0,99977874.0,56733323.0,17422060.0,7916647.0,453610063.0,436188645.0,246233890.0,17421418.0,9829403534.0,8998862223.0,9208000.0,0.0,7047394204.0,3215745735.0,2858180271.0,3831648469.0,2000000000.0,3235619393.0,1971151763.0,4204042980.0,346489500.0,4104618408.0,1894900420.0,560722579.0,171454673.0,57557678.0,133930110.0,8272868.0,447307843.0,426165409.0,284961700.0,21142434.0,9962470527.0,9206658228.0,9208000.0,0.0,7182075624.0,3191315042.0,2813782587.0,3990760582.0,2000000000.0,3227702746.0,1963235116.0,67.0,62.0,same
101,choongnam,37,1982-05-04,341.0,general_hospital,52626386641.0,19326736791.0,32214235859.0,20975361934.0,460491652.0,1344136667.0,674455772.0,140061506.0,61707470.0,5291376056.0,4981494400.0,123296146.0,309881656.0,18393326086.0,18236396086.0,156930000.0,0.0,17279339510.0,9252158138.0,2840000000.0,8027181372.0,6393198470.0,6405362632.0,3640579089.0,52095629463.0,20063306060.0,29404121681.0,19796965290.0,142988653.0,1971023595.0,663353764.0,89890302.0,710276478.0,5960163163.0,5744748191.0,125878556.0,215414972.0,18746554897.0,18569508897.0,177046000.0,0.0,18326690698.0,10573692235.0,4590000000.0,7752998463.0,7202623330.0,6380027362.0,3615243819.0,507.0,507.0,same
104,gyeonggi,80,2012-05-18,0.0,clinic,2600028478.0,214725510.0,2483782477.0,1095680958.0,2805112.0,82605287.0,80922413.0,4380801.0,-182660485.0,458798457.0,456218457.0,173719627.0,2580000.0,5558842539.0,5170827369.0,111538580.0,0.0,4331665718.0,3945956569.0,2620000000.0,385709149.0,0.0,1685975278.0,76602878.0,2657993680.0,261897486.0,2286048968.0,942778480.0,5823997.0,90478531.0,89763279.0,1100690.0,24292002.0,584347035.0,581367035.0,248555642.0,2980000.0,5516948289.0,5164826932.0,61138580.0,0.0,4232659561.0,3818990199.0,2730000000.0,413669362.0,0.0,1868635763.0,259263363.0,40.0,40.0,same
105,gyeongnam,75,1985-05-25,43.0,hospital,11981170391.0,2118265469.0,9972941734.0,7180585290.0,7021881.0,620999659.0,501785283.0,0.0,-724014590.0,2662810730.0,2629393152.0,0.0,33417578.0,15348905147.0,14809308430.0,0.0,0.0,15730836450.0,5090592412.0,2597800071.0,10640244038.0,9380244038.0,2280879427.0,0.0,12080190529.0,2075571819.0,9407111639.0,6995657680.0,8687104.0,502512535.0,374751169.0,24534160.0,79147480.0,2712693206.0,2686588897.0,0.0,26104309.0,12545382977.0,11943987535.0,0.0,0.0,12253182166.0,4569294848.0,2976318822.0,7683887318.0,7173887318.0,3004894017.0,0.0,192.0,192.0,same
106,jeonbuk,26,2003-07-10,182.0,nursing_hospital,4131857876.0,143611800.0,3529097014.0,2198043355.0,56630198.0,228194537.0,113598011.0,22221340.0,265363383.0,1970952253.0,1963786853.0,0.0,7165400.0,3553690709.0,2749986147.0,527179060.0,0.0,2803885092.0,2793826477.0,2590000000.0,10058615.0,0.0,2720757870.0,0.0,3318141151.0,144310353.0,2982098323.0,1709276338.0,58244152.0,164510269.0,91316429.0,13350570.0,72115788.0,1694658561.0,1686307261.0,0.0,8351300.0,3451466150.0,2778450995.0,410506320.0,0.0,2658296224.0,2632717442.0,2442950671.0,25578782.0,0.0,2487828487.0,0.0,85.0,74.0,same
107,jeonbuk,26,1999-08-05,,traditional_hospital,4131857876.0,143611800.0,3529097014.0,2198043355.0,56630198.0,228194537.0,113598011.0,22221340.0,265363383.0,1970952253.0,1963786853.0,0.0,7165400.0,3553690709.0,2749986147.0,527179060.0,0.0,2803885092.0,2793826477.0,2590000000.0,10058615.0,0.0,2720757870.0,0.0,3318141151.0,144310353.0,2982098323.0,1709276338.0,58244152.0,164510269.0,91316429.0,13350570.0,72115788.0,1694658561.0,1686307261.0,0.0,8351300.0,3451466150.0,2778450995.0,410506320.0,0.0,2658296224.0,2632717442.0,2442950671.0,25578782.0,0.0,2487828487.0,0.0,85.0,74.0,same
108,jeonbuk,26,2014-12-23,150.0,nursing_hospital,2779983400.0,99198923.0,2492878526.0,1753765469.0,21915577.0,16503332.0,1041483.0,0.0,193318196.0,356233719.0,337601968.0,277795141.0,18631751.0,2047082065.0,2047082065.0,0.0,0.0,854711207.0,834233939.0,100000000.0,20477268.0,20477268.0,1548604577.0,1548604577.0,680456090.0,0.0,1075183311.0,632027140.0,14893.0,1291.0,0.0,0.0,-394713619.0,246786156.0,245071635.0,199624125.0,1714521.0,1970731865.0,1970231865.0,500000.0,0.0,862231640.0,862231640.0,100000000.0,0.0,0.0,1355286381.0,1355286381.0,81.0,87.0,change
109,seoul,79,2012-05-01,0.0,dental_clinic,15472543033.0,9405840570.0,5046172942.0,2268689456.0,42491802.0,403788486.0,398976016.0,425828.0,658807009.0,5788889613.0,5605380360.0,3977685248.0,183509253.0,13438186014.0,12751732448.0,464715970.0,0.0,12805430556.0,5953852404.0,2550000000.0,6851578152.0,6851578152.0,6421645071.0,0.0,13747537565.0,8660039908.0,4611549526.0,2099717546.0,8589077.0,467405759.0,415645399.0,0.0,17131449.0,3685664910.0,3516971530.0,2622831041.0,168693380.0,14931977213.0,14251469415.0,465705970.0,0.0,12854804061.0,5736049364.0,2361425349.0,7118754697.0,7118754697.0,5762838062.0,0.0,107.0,109.0,same
110,gyeonggi,121,2016-12-12,44.0,nursing_hospital,1327195400.0,166222201.0,1508852866.0,922694934.0,1423463.0,79881208.0,78679546.0,0.0,-426337412.0,219419348.0,155957598.0,118702089.0,63461750.0,5323411259.0,5304170259.0,19241000.0,0.0,2993869156.0,2993869156.0,2480000000.0,0.0,0.0,2548961451.0,0.0,0.0,0.0,110395413.0,53086198.0,165341.0,7471065.0,6151065.0,0.0,-117701137.0,318992446.0,313510710.0,0.0,5481736.0,4981329076.0,4964863076.0,16466000.0,0.0,2325022659.0,2325022659.0,2200000000.0,0.0,0.0,2975298863.0,0.0,35.0,20.0,same
112,daejeon,49,2007-08-07,132.0,nursing_hospital,15070077600.0,0.0,10026744651.0,8254975729.0,217378678.0,1573829241.0,222787238.0,163215150.0,3523667236.0,3471877338.0,3403546818.0,1712145390.0,68330520.0,27559226350.0,27485444816.0,0.0,0.0,15555678536.0,3904864429.0,2434421224.0,11650814107.0,5636250000.0,15475425152.0,3563084070.0,14537733060.0,0.0,12258698120.0,7583105273.0,237409590.0,1591169700.0,155979075.0,106636070.0,818638760.0,7087079110.0,7037251955.0,1545520714.0,49827155.0,19634620463.0,15943965904.0,3634028859.0,0.0,11506707690.0,1548894943.0,0.0,9957812747.0,5027500000.0,15214991883.0,3033850801.0,222.0,222.0,same
113,gyeonggi,98,2001-07-31,55.0,hospital,7159764865.0,832825694.0,6627242639.0,3395363456.0,61155355.0,160888732.0,125918455.0,0.0,-400036845.0,1195640375.0,1151504910.0,779656103.0,44135465.0,3980481498.0,3219379298.0,761102200.0,0.0,3974333153.0,3974333153.0,2426320000.0,0.0,0.0,1201788720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,same
115,incheon,139,2016-09-05,162.0,nursing_hospital,0.0,265274943.0,3842204420.0,2421379210.0,5907393.0,571739774.0,568306683.0,0.0,-4673311744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574646193.0,447422650.0,148647.0,129858994.0,127259404.0,0.0,-704356540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,same
116,gyeongnam,101,1996-05-13,243.0,general_hospital,24790401182.0,5253050023.0,20489861383.0,13945216575.0,657929005.0,171427187.0,109311923.0,0.0,-466008406.0,4857281921.0,4668454383.0,73851592.0,188827538.0,13740224185.0,13334145359.0,0.0,0.0,11766846773.0,10297013472.0,2400000000.0,1469833301.0,150000000.0,6830659333.0,3505169993.0,26159346763.0,6171854298.0,18796013326.0,12720062491.0,413224042.0,327715980.0,175995694.0,40392230.0,1236594971.0,4683307832.0,4465265855.0,60508827.0,218041977.0,16073056728.0,14003965648.0,0.0,0.0,13328061705.0,11129803779.0,2400000000.0,2198257926.0,1057400000.0,7428302855.0,3636805109.0,255.0,255.0,same
118,gyeongbuk,114,2008-05-30,163.0,hospital,5584965180.0,212104749.0,5455168717.0,3135278630.0,58981497.0,145958141.0,110144833.0,0.0,-169284930.0,1972583861.0,1949123439.0,0.0,23460422.0,2654685142.0,2451661725.0,47000000.0,0.0,3531760444.0,2941760444.0,2301543647.0,590000000.0,590000000.0,1095508559.0,0.0,5817386570.0,221254968.0,5012443789.0,2914010499.0,38853342.0,155139423.0,116388791.0,0.0,467401732.0,1909348753.0,1887445985.0,0.0,21902768.0,2778640660.0,2595580521.0,78200000.0,0.0,3339528424.0,2424528424.0,1823755409.0,915000000.0,915000000.0,1348460989.0,0.0,86.0,84.0,same
